level,reading,writing,page,column,entry_no,needs_review
N3,まいご,迷子,333,left,51,
N3,ママ,mama,333,left,52,
N3,めいじん,名人,333,left,53,
N3,もの,者,333,left,54,
N3,やくしゃ,役者,333,left,55,
N3,こくみん,国民,333,right,o,
N3,じゅうみん,住民,333,right,oz,
N3,じんるい,人類,333,right,03,
N3,のうみん,農民,333,right,04,
N3,われわれ,我々,333,right,05,
N3,げひん,下品,334,left,01,
N3,さま,様,334,left,02,
N3,スタイル,style,334,left,03,
N3,すてき,素敵,334,left,04,
N3,スマート,smart,334,left,05,
N3,ちゅうにくちゅうぜい,中肉中背,334,right,07,
N3,ハンサム,handsome,334,right,08,
N3,びよう,美容,334,right,,
N3,ひん,品,334,right,00,
N3,へいぼん,平凡,334,right,01,
N3,ほっそり,ほっそり,334,right,02,
N3,ぽっちゃり,ぽっちゃり,335,left,13,
N3,みかけ,見掛け,335,left,14,
N3,みっともない,見っとも無し,335,left,15,
N3,みにくい,醒い,335,left,16,
N3,みりょく,魅力,335,left,17,
N3,あいまい,曖昧,335,left,01,
N3,あつかましい,厚かましい,335,right,02,
N3,あやしい,人怪しい,335,right,93,
N3,あわただしい,慌ただしい,335,right,04,
N3,いきいき,生き生き,335,right,05,
N3,いさましい,勇ましい,335,right,06,
N3,いちだんと,一段と,335,right,07,
N3,いばる,成張る,335,right,08,
N3,おおざっぱ,大雑把,336,left,00,
N3,おちつく,落ち着く,336,left,01,
N3,かしこい,賢い,336,left,01,
N3,かっき,活気,336,left,03,
N3,かって,勝手,336,left,04,
N3,かわいがる,可愛がる,336,right,,
N3,かわいらしい,可愛らしい,336,right,,
N3,かんげい,歓迎,336,right,,
N3,きげん,機嫌,336,right,,
N3,ぎょうぎ,行儀,336,right,,
N3,くどい,くどい,337,left,21,
N3,けってん,欠点,337,left,22,
N3,けんそん,謙怖,337,left,24,
N3,けんめい,懸命,337,left,25,
N3,ごういん,強引,337,left,26,
N3,じぶんかって,自分勝手,337,left,27,
N3,じゅんじょう,純情,337,right,29,
N3,じゅんすい,純粋,337,right,29,
N3,じょうしき,常識,337,right,00,
N3,しんちょう,慎重,337,right,31,
N3,ずうずうしい,図々しい,337,right,32,
N3,すなお,素直,338,left,,
N3,せきにんかん,責任感,338,left,,
N3,たいそう,大層,338,left,36,
N3,たのもしい,頼もしい,338,left,03,
N3,たんじゅん,単純,338,right,,
N3,たんしょ,短所,338,right,,
N3,ちょうしょよ,長所,338,right,,
N3,つよき,強気,338,right,,
N3,とくしょく,特色,338,right,,
N3,とくちょう,特長,339,left,45,
N3,なまける,怠ける,339,left,47,
N3,にごにご,にごにご,339,left,48,
N3,にっこり,にっこり,339,left,49,
N3,のんき,呑気,339,left,50,
N3,パターン,pattern,339,right,51,
N3,ふけつ,不潔,339,right,54,
N3,ふざける,巫山戯る,339,right,55,
N3,ふんいき,雰囲気,340,left,58,
N3,まごまご,まごまご,340,left,00,
N3,もともと,もともと,340,left,01,
N3,ゆうじゅうふだん,優柔不断,340,left,02,
N3,ゆうゆう,悠々,340,right,03,
N3,よう,様,340,right,04,
N3,ようき,陽気,340,right,05,
N3,ようじん,用心,340,right,05,
N3,ようち,幼稚,340,right,07,
N3,よくばり,欲張り,340,right,05,
N3,よゆう,余裕,341,left,09,
N3,らくてんてき,楽天的,341,left,70,
N3,りこしゅぎ,利己主義,341,left,71,
N3,れいせい,冷静,341,left,72,
N3,おたがいさま,お互い様,341,left,01,
N3,かんせつ,間接,341,left,02,
N3,きょうりよく,強力,341,right,03,
N3,こうさい,交際,341,right,04,
N3,こうりゅう,交流,341,right,05,
N3,さく,裂く,341,right,oe,
N3,じょうげ,上下,341,right,07,
N3,すき,隙,341,right,98,
N3,そうご,相互,342,left,00,
N3,そんざい,存在,342,left,11,
N3,そんちょう,尊重,342,left,02,
N3,たにん,他人,342,left,14,
N3,たまたま,偶々,342,right,05,
N3,たより,便り,342,right,06,
N3,たよる,頼る,342,right,07,
N3,つきあい,付き合い,342,right,08,
N3,であい,出会い,342,right,09,
N3,てき,敵,342,right,00,
N3,どういつ,同一,343,left,21,
N3,とけこむ,溶け込む,343,left,22,
N3,とも,友,343,left,23,
N3,なかなおり,仲直り,343,left,24,
N3,なかま,仲間,343,left,25,
N3,なかよし,仲良し,343,left,26,
N3,ばったり,ばったり,343,right,27,
N3,はなしあう,話し合う,343,right,28,
N3,はなしかける,話しかける,343,right,29,
N3,はなはだしい,甚だしい,343,right,30,
N3,ひっかかる,引っ掛かる,343,right,31,
N3,へだてる,隔てる,343,right,32,
N3,ぼろ,窒複,344,left,33,
N3,まさつ,摩擦,344,left,34,
N3,まちあわせる,待ち合わせる,344,left,35,
N3,みかた,味方,344,left,37,
N3,ゆうこう,友好,344,left,38,
N3,ゆうじょう,友情,344,right,09,
N3,りょう,両,344,right,00,
N3,わるくち・わるぐち,悪口,344,right,,
N3,あくま,悪魔,344,right,,
N3,おがむ,拝む,344,right,,
N3,おに,鬼,345,left,03,
N3,おばけ,お化け,345,left,04,
N3,おまいり,お参り,345,left,05,
N3,おみこし,お神奥・お御,345,left,06,
N3,かみ,神,345,left,07,
N3,かみさま,神様,345,left,08,
N3,しんこう,信仰,345,right,09,
N3,しんわ,神話,345,right,10,
N3,せい,精,345,right,11,
N3,ほとけ,仏,345,right,12,
N3,あまやかす,甘やかす,346,left,01,
N3,いっか,一家,346,left,02,
N3,か,箇,346,left,03,
N3,ぎゃくたい,虐待,346,left,,
N3,こうこう,孝行,346,right,,
N3,ささえる,支える,346,right,,
N3,しまい,姉妹,346,right,,
N3,しんせき,親戚,346,right,,
N3,しんるい,親類,346,right,,
N3,せい,姓,347,left,01,
N3,ぜんぱん,全般,347,left,12,
N3,つれ,連れ,347,left,13,
N3,どくしん,独身,347,left,14,
N3,ははおや,母親,347,left,15,
N3,おくさま,奥様,347,right,01,
N3,こんやく,婚約,347,right,oz,
N3,ともに,共に,347,right,08,
N3,にょうぼう,女房,347,right,04,
N3,はなよめ,花嫁,347,right,05,
N3,ふさい,夫妻,347,right,oe,
N3,ふじん,夫人,348,left,07,
N3,よめ,嫁,348,left,08,
N3,せんぞ,先祖,348,left,01,
N3,そせん,祖先,348,left,02,
N3,だい,代,348,left,03,
N3,ちちおや,父親,348,left,04,
N3,つとめ,務め,348,right,05,
N3,どくりつ,独立,348,right,05,
N3,はか,墓,348,right,,
N3,ふぼ,父母,348,right,,
N3,まいる,参る,348,right,,
N3,まつる,祭る,348,right,,
N3,おさない,幼い,349,left,01,
N3,しそん,子孫,349,left,02,
N3,すえっこ,示っ子,349,left,03,
N3,すがた,姿,349,left,04,
N3,てきする,適する,349,left,05,
N3,ふたご,双子,349,right,06,
N3,むけ,向け,349,right,07,
N3,いきもの,生き物,350,left,01,
N3,うお,魚,350,left,02,
N3,うさぎ,兎,350,left,03,
N3,きんぎょ,金魚,350,right,,
N3,ぜつめつ,絶滅,350,right,,
N3,ぞう,象,350,right,,
N3,ぞくする,属する,351,left,11,
N3,つばさ,翼,351,left,12,
N3,とら,虎,351,left,13,
N3,とる,捕る,351,left,14,
N3,なでる,撫でる,351,left,15,
N3,なれる,馴れる,351,left,16,
N3,にわとり,鶏,351,right,17,
N3,ねずみ,ねずみ,351,right,18,
N3,かけまわる,駆け回る,351,right,01,
N3,きば,牙,351,right,oz,
N3,しっぽ,尻尾,351,right,08,
N3,はね,羽,352,left,05,
N3,はねる,跳ねる,352,right,,
N3,孖又名,吠允名,352,right,,reading_has_non_kana
N3,いちご,苺,353,left,01,
N3,うめ,梅,353,left,02,
N3,かじつ,果実,353,left,03,
N3,じゃがいも,じゃが芋,353,left,04,
N3,すいか,西瓜,353,left,05,
N3,まめ,豆,353,right,oz,
N3,みのる,実る,353,right,00,
N3,もも,桃,353,right,00,
N3,いね,稲,354,left,01,
N3,がいろじゅ,街路村,354,left,03,
N3,こくもつ,粗物,354,left,05,
N3,こむぎ,小麦,354,left,,
N3,しなやか,しなやか,354,right,07,
N3,しばふ,芝生,354,right,03,
N3,しょくぶつ,植物,354,right,,
N3,すぎ,杉,354,right,,
N3,たいぼく,大木,354,right,,
N3,たけ,竹,354,right,,
N3,なみき,並木,355,left,13,
N3,まつ,松,355,left,14,
N3,もみじ,紅葉,355,left,15,
N3,うわる,植わる,355,left,01,
N3,えんげい,園芸,355,left,02,
N3,おんしつ,温室,355,left,03,
N3,から,殻,355,right,04,
N3,かる,刈る,355,right,05,
N3,かんさつ,観察,355,right,07,
N3,さくもつ,作物,355,right,om,
N3,しげる,茂る,355,right,00,
N3,しぼむ,鞭む・洞む,355,right,10,
N3,ちらばる,散らばる,356,left,01,
N3,なる,生る,356,left,12,
N3,におう,匂う,356,left,03,
N3,はち,鉢,356,left,,
N3,はちうえ,鉢植え,356,left,08,
N3,求<,蔚<,356,right,,reading_has_non_kana;writing_has_unexpected_chars;reading_has_ocr_artifact;writing_has_ocr_artifact
N3,みつ,蜜,356,right,,
N3,ようぶん,養分,356,right,,
N3,わかば,若葉,356,right,,
N3,えきたい,液体,357,left,01,
N3,かたまり,塊,357,left,02,
N3,かたまる,固まる,357,left,03,
N3,きたい,気体,357,left,04,
N3,きんぞく,金属,357,left,05,
N3,げすい,下水,357,right,07,
N3,こうぶつ,鉱物,357,right,om,
N3,こたい,固体,357,right,08,
N3,こな,粉,357,right,10,
N3,こんごう,混合,358,left,11,
N3,さぴ,錆,358,left,12,
N3,さんせい,酸性,358,left,13,
N3,さんそ,酸素,358,left,14,
N3,すいそ,水素,358,left,15,
N3,せいぶん,成分,358,left,16,
N3,たから,宝,358,right,,
N3,ちしつ,地質,358,right,,
N3,つち,土,358,right,,
N3,つぶ,粒,358,right,,
N3,てつ,鉄,358,right,,
N3,どう,銅,358,right,,
N3,とうめい,透明,359,left,24,
N3,どく,毒,359,left,25,
N3,はなび,花火,359,left,26,
N3,はへん,破片,359,left,27,
N3,はめる,餅める,359,left,28,
N3,ぶっしつ,物質,359,left,29,
N3,ふる,古,359,left,30,
N3,ほうせき,宝石,359,right,01,
N3,ほこり,埃,359,right,32,
N3,やくひん,薬品,359,right,34,
N3,あげる,上げる,359,right,09,
N3,オイル,oil,360,left,02,
N3,すいじょうき,水蒸気,360,left,03,
N3,すいぶん,水分,360,left,04,
N3,すいめん,水面,360,left,05,
N3,せきたん,石炭,360,left,06,
N3,せきゆ,石油,360,left,07,
N3,だんすい,断水,360,left,08,
N3,ちょくりゅう,直流,360,right,,
N3,でんりゅう,電流,360,right,,
N3,でんりょく,電力,360,right,,
N3,とうゆ,灯油,360,right,,
N3,ばくはつ,爆発,360,right,,
N3,はつでん,発電,361,left,15,
N3,ほのお,炎,361,left,17,
N3,ようがん,溶岩,361,left,18,
N3,げんりょう,原料,361,left,01,
N3,コンクリート,concrete,361,left,02,
N3,ざいもく,材木,361,right,03,
N3,ざいりょう,材料,361,right,04,
N3,セメント,cement,361,right,05,
N3,どろ,泥,361,right,oe,
N3,ビタミン,vitamin,361,right,07,
N3,もくざい,木材,361,right,oe,
N3,うちゅう,宇宙,362,left,01,
N3,おせん,汚染,362,left,02,
N3,かがやく,輝く,362,left,03,
N3,かんそく,観測,362,left,00,
N3,きあつ,気圧,362,left,,
N3,こうきあつ,高気圧,362,right,,
N3,こうせん,光線,362,right,,
N3,たいき,大気,362,right,,
N3,みかづき,三日月,363,left,01,
N3,みちる,満ちる,363,left,12,
N3,あけがた,明け方,363,left,01,
N3,あたたかい,暖かい,363,left,02,
N3,あらし,嵐,363,left,03,
N3,いきおい,勢い,363,left,04,
N3,いっそう,一層,363,right,05,
N3,おだやか,穏やか,363,right,06,
N3,おとる,劣る,363,right,07,
N3,おんだん,温暖,363,right,08,
N3,かいせい,快晴,363,right,09,
N3,かくべつ,格別,363,right,10,
N3,かみなり,雷,363,right,11,
N3,きこう,気候,364,left,03,
N3,きょうふう,強風,364,left,04,
N3,ぐずつく,愚図つく,364,left,05,
N3,くずれる,崩れる,364,left,,
N3,こごえる,凍える,364,left,07,
N3,さす,差す,364,right,,
N3,さむさ,寒さ,364,right,,
N3,さわやか,爽やか,364,right,,
N3,じき,直,364,right,,
N3,しずまる,静まる,364,right,,
N3,しずむ,沈む,365,left,23,
N3,てる,照る,365,left,24,
N3,てんこう,天候,365,left,25,
N3,にわか,にわか,365,left,27,
N3,ばいう,梅雨,365,left,28,
N3,はれ,晴れ,365,right,29,
N3,ひざし,日差し,365,right,02,
N3,ひのいり,日の入り,365,right,33,
N3,ひので,日の出,365,right,34,
N3,ふわっと,ふわっと,366,left,37,
N3,まう,舞う,366,left,38,
N3,めっきり,めっきり,366,left,39,
N3,ものすごい,物凄い,366,left,,
N3,ゆうだち,夕立,366,left,,
N3,ゆうひ,タ日,366,right,,
N3,よほう,予報,366,right,,
N3,らくらい,落雷,366,right,,
N3,あかるい,明るい,366,right,,
N3,およぼす,及ぼす,366,right,,
N3,かさい,火災,366,right,,
N3,かんそう,乾燥,367,left,04,
N3,きよい,清い,367,left,05,
N3,きり,霧,367,left,oe,
N3,くだける,砕ける,367,left,07,
N3,くもる,曇る,367,left,08,
N3,げんしょう,現象,367,left,09,
N3,さびる,錆びる,367,left,10,
N3,しめる,湿る,367,right,11,
N3,しも,霜,367,right,12,
N3,じゅうりょく,重力,367,right,13,
N3,じょうはつ,蒸発,367,right,15,
N3,せっきん,接近,367,right,16,
N3,ぞうすい,増水,368,left,07,
N3,そなえる,備える,368,left,18,
N3,てんねん,天然,368,left,09,
N3,どしゃくずれ,土砂崩れ,368,left,20,
N3,とっぷう,突風,368,left,21,
N3,なる,成る,368,left,02,
N3,にごる,濁る,368,right,,
N3,にじ,虹,368,right,,
N3,はんえい,反映,368,right,,
N3,ひとりでに,独りでに,368,right,,
N3,ふせぐ,防ぐ,368,right,,
N3,ふんか,噴火,369,left,29,
N3,ほうそく,法則,369,left,30,
N3,まんいち,万一,369,right,31,
N3,わく,湧く,369,right,32,
N3,いずみ,泉,370,left,00,
N3,いど,緯度,370,left,02,
N3,うんが,運河,370,left,03,
N3,おか,丘,370,left,,
N3,おぼれる,溺れる,370,left,05,
N3,おんせん,温泉,370,right,05,
N3,かい,貝,370,right,07,
N3,かいよう,海洋,370,right,03,
N3,かこう,火口,370,right,,
N3,かざん,火山,370,right,,
N3,きし,岸,371,left,01,
N3,きゅうせき,旧跡,371,left,12,
N3,けいど,経度,371,left,13,
N3,けわしい,険しい,371,left,14,
N3,こうち,耕地,371,left,15,
N3,こす,越す・超す,371,left,16,
N3,さばく,砂漠,371,right,07,
N3,さんりん,山林,371,right,03,
N3,じばん,地盤,371,right,,
N3,じめん,地面,371,right,20,
N3,しんりん,森林,371,right,21,
N3,すいへいせん,水平線,371,right,22,
N3,せきどう,赤道,371,right,23,
N3,たいりく,大陸,372,left,25,
N3,太言,漳,372,left,03,reading_has_non_kana
N3,たに,谷,372,left,02,
N3,たにぞこ,谷底,372,left,,
N3,たんすい,淡水,372,right,,
N3,ちへいせん,地平線,372,right,,
N3,ちめい,地名,372,right,,
N3,ちょうじょう,頂上,372,right,,
N3,ちょうてん,頂点,372,right,,
N3,つりばし,釣り橋・吊り橋,373,left,36,
N3,とう,島,373,left,37,
N3,とうげ,峠,373,left,38,
N3,とうだい,灯台,373,left,39,
N3,とびこむ,飛び込む,373,left,40,
N3,ながめ,眺め,373,left,41,
N3,ながめる,眺める,373,right,42,
N3,ながれ,流れ,373,right,43,
N3,なみ,波,373,right,44,
N3,のはら,野原,373,right,46,
N3,はら,原,373,right,47,
N3,はんとう,半島,374,left,48,
N3,ふうけい,風景,374,left,04,
N3,へいや,平野,374,left,05,
N3,ぼんち,盆地,374,left,52,
N3,みさき,岬,374,left,53,
N3,みなれる,見慣れる,374,right,01,
N3,りく,陸,374,right,,
N3,りゅういき,流域,374,right,,
N3,れっとう,列島,374,right,,
N3,あき,空き,374,right,,
N3,したまち,下町,374,right,,
N3,しんくう,真空,375,left,03,
N3,てんてん,転々,375,left,04,
N3,とうざい,東西,375,left,05,
N3,どこか,どこか,375,left,oe,
N3,とち,土地,375,left,07,
N3,なつかしい,懐かしい,375,left,08,
N3,バック,back,375,right,o,
N3,ひろば,広場,375,right,01,
N3,ほうぼう,方々,375,right,03,
N3,ほうめん,方面,375,right,14,
N3,まちかど,街角,376,left,15,
N3,むこうがわ,向こう側,376,left,07,
N3,めいしょ,名所,376,left,18,
N3,よそ,他所,376,left,09,
N3,いたる,至る,376,right,,
N3,おうべい,欧米,376,right,,
N3,おき,沖,376,right,,
N3,おくがい,屋外,376,right,,
N3,おんたい,温帯,377,left,07,
N3,がい,外,377,left,08,
N3,かいがい,海外,377,left,09,
N3,かくじゅう,拡充,377,left,10,
N3,かくだい,拡大,377,left,11,
N3,かくち,各地,377,left,12,
N3,かくちょう,拡張,377,left,13,
N3,かしょ,箇所,377,right,14,
N3,かんとう,関東,377,right,17,
N3,きょうかい,境界,377,right,48,
N3,くうちゅう,空中,378,left,20,
N3,こっきょう,国境,378,left,22,
N3,さい,際,378,left,23,
N3,さかい,境,378,left,24,
N3,しきち,敷地,378,left,25,
N3,しゅう,州,378,right,,
N3,しゅうい,周囲,378,right,,
N3,しゅうへん,周辺,378,right,,
N3,しゅと,首都,378,right,,
N3,しゅとけん,首都圏,378,right,,
N3,じょうきょう,上京,378,right,,
N3,ちいき,地域,379,left,32,
N3,ちょうめ,丁目,379,left,34,
N3,とかい,都会,379,left,36,
N3,とくてい,特定,379,left,37,
N3,としん,都心,379,left,38,
N3,なんきよく,南極,379,right,39,
N3,なんべい,南米,379,right,40,
N3,なんぼく,南北,379,right,41,
N3,にほん,日本,379,right,42,
N3,ねったい,熱帯,379,right,43,
N3,ばんち,番地,379,right,44,
N3,ひとごみ,人込み・人混み,380,left,45,
N3,ぶぶん,部分,380,left,07,
N3,ぶんぷ,分布,380,left,48,
N3,ぶんや,分野,380,left,09,
N3,ほっきょく,北極,380,left,,
N3,みやこ,都,380,left,,
N3,ヨーロッパ,Europe,380,right,,
N3,あがる,上がる,380,right,,
N3,あと,後,380,right,,
N3,いち,位置,380,right,,
N3,かこう,下降,380,right,,
N3,かみ,上,381,left,05,
N3,ぎゃく,逆,381,left,oe,
N3,さかさ,逆さ,381,left,08,
N3,さかさま,逆様,381,left,09,
N3,さかのぼる,遡る,381,left,10,
N3,さゆう,左右,381,right,01,
N3,すいへい,水平,381,right,42,
N3,ぜんご,前後,381,right,03,
N3,せんたん,先端,381,right,14,
N3,それる,逸れる,382,left,07,
N3,たいら,平ら,382,left,18,
N3,ちてん,地点,382,left,09,
N3,ちゅうおう,中央,382,left,20,
N3,ちゅうかん,中間,382,left,21,
N3,つうか,通過,382,right,,
N3,とうちゃく,到着,382,right,,
N3,どく,退く,382,right,,
N3,どける,退ける,382,right,,
N3,はす,終,382,right,,
N3,はん,反,383,left,29,
N3,ひだりがわ,左側,383,left,30,
N3,ひっくりかえる,引っくり返,383,left,31,
N3,ふち,縁,383,left,32,
N3,ふりむく,振り向く,383,left,33,
N3,へいこう,平行,383,left,34,
N3,ほうこう,方向,383,right,36,
N3,まがりかど,曲がり角,383,right,37,
N3,みぎがわ,右側,383,right,09,
N3,むかう,向かう,383,right,40,
N3,むき,向き,384,left,04,
N3,めじるし,目印,384,left,42,
N3,もどす,戻す,384,left,04,
N3,やじるし,矢印,384,right,04,
N3,りようたん,両端,384,right,05,
N3,かいいん,会員,385,left,01,
N3,かいかん,会館,385,left,02,
N3,かかり,係・係り,385,left,03,
N3,かしだし,貸し出し,385,left,04,
N3,かんちょう,官庁,385,left,05,
N3,きぎょう,企業,385,right,97,
N3,けんがく,見学,385,right,08,
N3,けんちく,建築,385,right,09,
N3,こうそう,高層,385,right,40,
N3,こや,小屋,386,left,12,
N3,せつび,設備,386,left,03,
N3,センター,center,386,left,14,
N3,でいりぐち,出入り口,386,left,,
N3,ふんすい,噴水,386,right,,
N3,やくしょ,役所,386,right,,
N3,おとしもの,落とし物,386,right,,
N3,きょく,局,386,right,,
N3,クラブ,club,386,right,,
N3,こうしゃ,校舎,387,left,04,
N3,さかば,酒場,387,left,05,
N3,じいん,寺院,387,left,oe,
N3,してん,支店,387,left,07,
N3,しゅくはく,宿泊,387,left,08,
N3,しょてん,書店,387,left,09,
N3,しろ,城,387,left,10,
N3,すいしゃ,水車,387,right,11,
N3,万客(\,滿在,387,right,,reading_has_non_kana;unbalanced_parentheses
N3,てんぼうだい,展望台,387,right,04,
N3,とめる,泊める,387,right,16,
N3,びよういん,美容院,388,left,17,
N3,ビルディング,building,388,left,08,
N3,ボーイ,boy,388,left,09,
N3,ほり,堀,388,left,20,
N3,まちあいしつ,待合室,388,left,21,
N3,まどぐち,窓口,388,left,02,
N3,ゆうえんち,遊園地,388,right,,
N3,ようちえん,幼稚園,388,right,,
N3,りょう,寮,388,right,,
N3,ロビー,lobby,388,right,,
N3,いりょう,医療,388,right,,
N3,えいせい,衛生,389,left,02,
N3,きゅうしん,休診,389,left,03,
N3,げか,外科,389,left,04,
N3,しんさつ,診察,389,left,05,
N3,しんだん,診断,389,left,06,
N3,せいけい,整形,389,left,07,
N3,ないか,内科,389,left,08,
N3,フリー,free,389,right,oo,
N3,みまい,見舞い,389,right,40,
N3,みまう,見舞う,389,right,,
N3,いちば,市場,389,right,01,
N3,いてん,移転,389,right,02,
N3,かんばん,看板,390,left,00,
N3,きっさ,喫茶,390,left,05,
N3,きょうどう,共同,390,left,06,
N3,ぎょうれつ,行列,390,left,07,
N3,クリーニング,cleaning,390,left,98,
N3,サービス,service,390,right,,
N3,しな,品,390,right,,
N3,しまい,仕舞い,390,right,,
N3,シャッター,shutter,390,right,,
N3,しょうてん,商店,390,right,,
N3,じょうとう,上等,391,left,15,
N3,ずらり(と),ずらり(と),391,left,17,
N3,そばや,蕎麦屋,391,left,18,
N3,つとめる,努める,391,left,19,
N3,ていきゅうび,定休日,391,left,20,
N3,でむかえる,出迎える,391,right,21,
N3,とうじょう,登場,391,right,23,
N3,ひきとめる,引き止める,391,right,24,
N3,ひょうばん,評判,391,right,26,
N3,へいてん,閉店,392,left,27,
N3,みせや,店屋,392,left,28,
N3,やっきょく,薬局,392,right,,
N3,ようひんてん,洋品店,392,right,,
N3,あう,遭う,393,left,01,
N3,いどう,移動,393,left,02,
N3,うんばん,運搬,393,left,03,
N3,かそく,加速,393,left,05,
N3,かもつ,貨物,393,right,07,
N3,げしゃ,下車,393,right,om,
N3,こうつうきかん,交通機関,393,right,op,
N3,ざせき,座席,393,right,11,
N3,さまたげる,妨げる,394,left,12,
N3,じそく,時速,394,left,13,
N3,しゃりん,車輪,394,left,14,
N3,せいげん,制限,394,left,15,
N3,そくりょく,速力,394,left,16,
N3,でむかえ,出迎え,394,left,07,
N3,トンネル,tunnel,394,left,,
N3,はいたつ,配達,394,right,,
N3,はっしゃ,発車,394,right,,
N3,ハンドル,handle,394,right,,
N3,ひょうしき,標識,394,right,,
N3,びん,便,394,right,,
N3,めんきよょしょう,免許証,395,left,25,
N3,ゆそう,輸送,395,left,27,
N3,ヨット,yacht,395,left,28,
N3,おうふく,往復,395,left,01,
N3,かいさつ,改札,395,left,02,
N3,きかんしゃ,機関車,395,right,03,
N3,こうくう,航空,395,right,04,
N3,こうど,高度,395,right,05,
N3,さいしゅう,最終,395,right,oe,
N3,してつ,私鉄,395,right,07,
N3,しゅうてん,終点,395,right,08,
N3,じょうしゃ,乗車,395,right,09,
N3,じょうしゃけん,乗車券,396,left,10,
N3,しんだい,寝台,396,left,11,
N3,せき,席,396,left,12,
N3,せん,船,396,left,13,
N3,せんろ,線路,396,left,14,
N3,そうさ,操作,396,left,45,
N3,だっせん,脱線,396,right,06,
N3,ていしゃ,停車,396,right,07,
N3,てつどう,鉄道,396,right,08,
N3,とおりかかる,通りかかる,396,right,,
N3,とおりすぎる,通り過ぎる,396,right,,
N3,ひこう,飛行,396,right,,
N3,びん,便,397,left,22,
N3,ふみきり,踏切,397,left,23,
N3,ヘリコプター,helicopter,397,left,24,
N3,ボート,boat,397,left,25,
N3,まんいん,満員,397,left,26,
N3,やこう,夜行,397,left,27,
N3,ゆうらんせん,遊覧船,397,left,28,
N3,いっぽう,一方,397,right,01,
N3,おうだん,横断,397,right,oz,
N3,おうとつ,凹凸,397,right,03,
N3,おおどおり,大通り,397,right,09,
N3,カー,car,397,right,05,
N3,カープ,curve,398,left,06,
N3,かいつう,開通,398,left,07,
N3,こうさ,交差,398,left,08,
N3,こうそく,高速,398,left,09,
N3,しめす,示す,398,left,10,
N3,しゃこ,車庫,398,left,01,
N3,しゃどう,車道,398,left,12,
N3,じょうようしゃ,乗用車,398,right,03,
N3,せいび,整備,398,right,04,
N3,ちゅうしゃ,駐車,398,right,05,
N3,つうこう,通行,398,right,05,
N3,つうろ,通路,398,right,,
N3,とびだす,飛び出す,399,left,18,
N3,パンク,puncture之略,399,left,19,
N3,ひきかえす,引き返す,399,left,20,
N3,ひく,轢く,399,left,21,
N3,ひとどおり,人通り,399,left,22,
N3,へこむ,凹む,399,left,23,
N3,ほそう,舗装,399,left,24,
N3,ほどう,歩道,399,right,25,
N3,まわりみち,回り道,399,right,26,
N3,みちじゅん,道順,399,right,27,
N3,ゆるい,緩い,399,right,28,
N3,よごぎる,横切る,399,right,29,
